split,orig_split,weather,sequence,frame,rgb_path,nir_path,mask_path
train,train,LOWLIGHT,170,00000020,IDDAW/train/LOWLIGHT/rgb/170/00000020_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000020_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000020_mask.json
train,train,LOWLIGHT,170,00000021,IDDAW/train/LOWLIGHT/rgb/170/00000021_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000021_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000021_mask.json
train,train,LOWLIGHT,170,00000035,IDDAW/train/LOWLIGHT/rgb/170/00000035_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000035_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000035_mask.json
train,train,LOWLIGHT,170,00000041,IDDAW/train/LOWLIGHT/rgb/170/00000041_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000041_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000041_mask.json
train,train,LOWLIGHT,170,00000016,IDDAW/train/LOWLIGHT/rgb/170/00000016_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000016_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000016_mask.json
train,train,LOWLIGHT,170,00000006,IDDAW/train/LOWLIGHT/rgb/170/00000006_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000006_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000006_mask.json
train,train,LOWLIGHT,170,00000002,IDDAW/train/LOWLIGHT/rgb/170/00000002_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000002_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000002_mask.json
train,train,LOWLIGHT,170,00000024,IDDAW/train/LOWLIGHT/rgb/170/00000024_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000024_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000024_mask.json
train,train,LOWLIGHT,170,00000036,IDDAW/train/LOWLIGHT/rgb/170/00000036_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000036_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000036_mask.json
train,train,LOWLIGHT,170,00000004,IDDAW/train/LOWLIGHT/rgb/170/00000004_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000004_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000004_mask.json
train,train,LOWLIGHT,170,00000038,IDDAW/train/LOWLIGHT/rgb/170/00000038_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000038_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000038_mask.json
train,train,LOWLIGHT,170,00000045,IDDAW/train/LOWLIGHT/rgb/170/00000045_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000045_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000045_mask.json
train,train,LOWLIGHT,170,00000000,IDDAW/train/LOWLIGHT/rgb/170/00000000_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000000_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000000_mask.json
train,train,LOWLIGHT,170,00000031,IDDAW/train/LOWLIGHT/rgb/170/00000031_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000031_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000031_mask.json
train,train,LOWLIGHT,170,00000040,IDDAW/train/LOWLIGHT/rgb/170/00000040_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000040_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000040_mask.json
train,train,LOWLIGHT,170,00000044,IDDAW/train/LOWLIGHT/rgb/170/00000044_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000044_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000044_mask.json
train,train,LOWLIGHT,170,00000034,IDDAW/train/LOWLIGHT/rgb/170/00000034_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000034_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000034_mask.json
train,train,LOWLIGHT,170,00000037,IDDAW/train/LOWLIGHT/rgb/170/00000037_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000037_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000037_mask.json
train,train,LOWLIGHT,170,00000025,IDDAW/train/LOWLIGHT/rgb/170/00000025_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000025_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000025_mask.json
train,train,LOWLIGHT,170,00000008,IDDAW/train/LOWLIGHT/rgb/170/00000008_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000008_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000008_mask.json
train,train,LOWLIGHT,170,00000042,IDDAW/train/LOWLIGHT/rgb/170/00000042_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000042_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000042_mask.json
train,train,LOWLIGHT,170,00000011,IDDAW/train/LOWLIGHT/rgb/170/00000011_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000011_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000011_mask.json
train,train,LOWLIGHT,170,00000013,IDDAW/train/LOWLIGHT/rgb/170/00000013_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000013_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000013_mask.json
train,train,LOWLIGHT,170,00000026,IDDAW/train/LOWLIGHT/rgb/170/00000026_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000026_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000026_mask.json
train,train,LOWLIGHT,170,00000032,IDDAW/train/LOWLIGHT/rgb/170/00000032_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000032_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000032_mask.json
train,train,LOWLIGHT,170,00000012,IDDAW/train/LOWLIGHT/rgb/170/00000012_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000012_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000012_mask.json
train,train,LOWLIGHT,170,00000022,IDDAW/train/LOWLIGHT/rgb/170/00000022_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000022_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000022_mask.json
train,train,LOWLIGHT,170,00000043,IDDAW/train/LOWLIGHT/rgb/170/00000043_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000043_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000043_mask.json
train,train,LOWLIGHT,170,00000009,IDDAW/train/LOWLIGHT/rgb/170/00000009_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000009_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000009_mask.json
train,train,LOWLIGHT,170,00000046,IDDAW/train/LOWLIGHT/rgb/170/00000046_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000046_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000046_mask.json
train,train,LOWLIGHT,170,00000019,IDDAW/train/LOWLIGHT/rgb/170/00000019_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000019_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000019_mask.json
train,train,LOWLIGHT,170,00000023,IDDAW/train/LOWLIGHT/rgb/170/00000023_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000023_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000023_mask.json
train,train,LOWLIGHT,170,00000028,IDDAW/train/LOWLIGHT/rgb/170/00000028_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000028_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000028_mask.json
train,train,LOWLIGHT,170,00000017,IDDAW/train/LOWLIGHT/rgb/170/00000017_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000017_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000017_mask.json
train,train,LOWLIGHT,170,00000003,IDDAW/train/LOWLIGHT/rgb/170/00000003_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000003_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000003_mask.json
train,train,LOWLIGHT,170,00000014,IDDAW/train/LOWLIGHT/rgb/170/00000014_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000014_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000014_mask.json
train,train,LOWLIGHT,170,00000027,IDDAW/train/LOWLIGHT/rgb/170/00000027_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000027_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000027_mask.json
train,train,LOWLIGHT,170,00000005,IDDAW/train/LOWLIGHT/rgb/170/00000005_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000005_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000005_mask.json
train,train,LOWLIGHT,170,00000001,IDDAW/train/LOWLIGHT/rgb/170/00000001_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000001_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000001_mask.json
train,train,LOWLIGHT,170,00000007,IDDAW/train/LOWLIGHT/rgb/170/00000007_rgb.png,IDDAW/train/LOWLIGHT/nir/170/00000007_nir.png,IDDAW/train/LOWLIGHT/gtSeg/170/00000007_mask.json
train,train,LOWLIGHT,114,00000002,IDDAW/train/LOWLIGHT/rgb/114/00000002_rgb.png,IDDAW/train/LOWLIGHT/nir/114/00000002_nir.png,IDDAW/train/LOWLIGHT/gtSeg/114/00000002_mask.json
train,train,LOWLIGHT,114,00000000,IDDAW/train/LOWLIGHT/rgb/114/00000000_rgb.png,IDDAW/train/LOWLIGHT/nir/114/00000000_nir.png,IDDAW/train/LOWLIGHT/gtSeg/114/00000000_mask.json
train,train,LOWLIGHT,114,00000001,IDDAW/train/LOWLIGHT/rgb/114/00000001_rgb.png,IDDAW/train/LOWLIGHT/nir/114/00000001_nir.png,IDDAW/train/LOWLIGHT/gtSeg/114/00000001_mask.json
train,train,LOWLIGHT,114,00000005,IDDAW/train/LOWLIGHT/rgb/114/00000005_rgb.png,IDDAW/train/LOWLIGHT/nir/114/00000005_nir.png,IDDAW/train/LOWLIGHT/gtSeg/114/00000005_mask.json
train,train,LOWLIGHT,114,00000004,IDDAW/train/LOWLIGHT/rgb/114/00000004_rgb.png,IDDAW/train/LOWLIGHT/nir/114/00000004_nir.png,IDDAW/train/LOWLIGHT/gtSeg/114/00000004_mask.json
train,train,LOWLIGHT,114,00000003,IDDAW/train/LOWLIGHT/rgb/114/00000003_rgb.png,IDDAW/train/LOWLIGHT/nir/114/00000003_nir.png,IDDAW/train/LOWLIGHT/gtSeg/114/00000003_mask.json
train,train,FOG,96,00000010,IDDAW/train/FOG/rgb/96/00000010_rgb.png,IDDAW/train/FOG/nir/96/00000010_nir.png,IDDAW/train/FOG/gtSeg/96/00000010_mask.json
train,train,FOG,96,00000002,IDDAW/train/FOG/rgb/96/00000002_rgb.png,IDDAW/train/FOG/nir/96/00000002_nir.png,IDDAW/train/FOG/gtSeg/96/00000002_mask.json
train,train,FOG,96,00000000,IDDAW/train/FOG/rgb/96/00000000_rgb.png,IDDAW/train/FOG/nir/96/00000000_nir.png,IDDAW/train/FOG/gtSeg/96/00000000_mask.json
train,train,FOG,96,00000006,IDDAW/train/FOG/rgb/96/00000006_rgb.png,IDDAW/train/FOG/nir/96/00000006_nir.png,IDDAW/train/FOG/gtSeg/96/00000006_mask.json
train,train,FOG,96,00000014,IDDAW/train/FOG/rgb/96/00000014_rgb.png,IDDAW/train/FOG/nir/96/00000014_nir.png,IDDAW/train/FOG/gtSeg/96/00000014_mask.json
train,train,FOG,96,00000012,IDDAW/train/FOG/rgb/96/00000012_rgb.png,IDDAW/train/FOG/nir/96/00000012_nir.png,IDDAW/train/FOG/gtSeg/96/00000012_mask.json
train,train,FOG,96,00000004,IDDAW/train/FOG/rgb/96/00000004_rgb.png,IDDAW/train/FOG/nir/96/00000004_nir.png,IDDAW/train/FOG/gtSeg/96/00000004_mask.json
train,train,FOG,96,00000007,IDDAW/train/FOG/rgb/96/00000007_rgb.png,IDDAW/train/FOG/nir/96/00000007_nir.png,IDDAW/train/FOG/gtSeg/96/00000007_mask.json
train,train,FOG,96,00000005,IDDAW/train/FOG/rgb/96/00000005_rgb.png,IDDAW/train/FOG/nir/96/00000005_nir.png,IDDAW/train/FOG/gtSeg/96/00000005_mask.json
train,train,FOG,96,00000013,IDDAW/train/FOG/rgb/96/00000013_rgb.png,IDDAW/train/FOG/nir/96/00000013_nir.png,IDDAW/train/FOG/gtSeg/96/00000013_mask.json
train,train,FOG,96,00000009,IDDAW/train/FOG/rgb/96/00000009_rgb.png,IDDAW/train/FOG/nir/96/00000009_nir.png,IDDAW/train/FOG/gtSeg/96/00000009_mask.json
train,train,FOG,96,00000001,IDDAW/train/FOG/rgb/96/00000001_rgb.png,IDDAW/train/FOG/nir/96/00000001_nir.png,IDDAW/train/FOG/gtSeg/96/00000001_mask.json
train,train,FOG,96,00000011,IDDAW/train/FOG/rgb/96/00000011_rgb.png,IDDAW/train/FOG/nir/96/00000011_nir.png,IDDAW/train/FOG/gtSeg/96/00000011_mask.json
train,train,FOG,96,00000008,IDDAW/train/FOG/rgb/96/00000008_rgb.png,IDDAW/train/FOG/nir/96/00000008_nir.png,IDDAW/train/FOG/gtSeg/96/00000008_mask.json
train,train,FOG,96,00000003,IDDAW/train/FOG/rgb/96/00000003_rgb.png,IDDAW/train/FOG/nir/96/00000003_nir.png,IDDAW/train/FOG/gtSeg/96/00000003_mask.json
train,train,FOG,76,00000000,IDDAW/train/FOG/rgb/76/00000000_rgb.png,IDDAW/train/FOG/nir/76/00000000_nir.png,IDDAW/train/FOG/gtSeg/76/00000000_mask.json
train,train,FOG,76,00000001,IDDAW/train/FOG/rgb/76/00000001_rgb.png,IDDAW/train/FOG/nir/76/00000001_nir.png,IDDAW/train/FOG/gtSeg/76/00000001_mask.json
train,train,LOWLIGHT,141,00000002,IDDAW/train/LOWLIGHT/rgb/141/00000002_rgb.png,IDDAW/train/LOWLIGHT/nir/141/00000002_nir.png,IDDAW/train/LOWLIGHT/gtSeg/141/00000002_mask.json
train,train,LOWLIGHT,141,00000000,IDDAW/train/LOWLIGHT/rgb/141/00000000_rgb.png,IDDAW/train/LOWLIGHT/nir/141/00000000_nir.png,IDDAW/train/LOWLIGHT/gtSeg/141/00000000_mask.json
train,train,LOWLIGHT,141,00000001,IDDAW/train/LOWLIGHT/rgb/141/00000001_rgb.png,IDDAW/train/LOWLIGHT/nir/141/00000001_nir.png,IDDAW/train/LOWLIGHT/gtSeg/141/00000001_mask.json
train,train,RAIN,43,00000043,IDDAW/train/RAIN/rgb/43/00000043_rgb.png,IDDAW/train/RAIN/nir/43/00000043_nir.png,IDDAW/train/RAIN/gtSeg/43/00000043_mask.json
train,train,RAIN,43,00000047,IDDAW/train/RAIN/rgb/43/00000047_rgb.png,IDDAW/train/RAIN/nir/43/00000047_nir.png,IDDAW/train/RAIN/gtSeg/43/00000047_mask.json
train,train,RAIN,43,00000002,IDDAW/train/RAIN/rgb/43/00000002_rgb.png,IDDAW/train/RAIN/nir/43/00000002_nir.png,IDDAW/train/RAIN/gtSeg/43/00000002_mask.json
train,train,RAIN,43,00000001,IDDAW/train/RAIN/rgb/43/00000001_rgb.png,IDDAW/train/RAIN/nir/43/00000001_nir.png,IDDAW/train/RAIN/gtSeg/43/00000001_mask.json
train,train,RAIN,43,00000005,IDDAW/train/RAIN/rgb/43/00000005_rgb.png,IDDAW/train/RAIN/nir/43/00000005_nir.png,IDDAW/train/RAIN/gtSeg/43/00000005_mask.json
train,train,RAIN,43,00000046,IDDAW/train/RAIN/rgb/43/00000046_rgb.png,IDDAW/train/RAIN/nir/43/00000046_nir.png,IDDAW/train/RAIN/gtSeg/43/00000046_mask.json
train,train,RAIN,43,00000054,IDDAW/train/RAIN/rgb/43/00000054_rgb.png,IDDAW/train/RAIN/nir/43/00000054_nir.png,IDDAW/train/RAIN/gtSeg/43/00000054_mask.json
train,train,RAIN,43,00000025,IDDAW/train/RAIN/rgb/43/00000025_rgb.png,IDDAW/train/RAIN/nir/43/00000025_nir.png,IDDAW/train/RAIN/gtSeg/43/00000025_mask.json
train,train,RAIN,43,00000053,IDDAW/train/RAIN/rgb/43/00000053_rgb.png,IDDAW/train/RAIN/nir/43/00000053_nir.png,IDDAW/train/RAIN/gtSeg/43/00000053_mask.json
train,train,RAIN,43,00000022,IDDAW/train/RAIN/rgb/43/00000022_rgb.png,IDDAW/train/RAIN/nir/43/00000022_nir.png,IDDAW/train/RAIN/gtSeg/43/00000022_mask.json
train,train,RAIN,43,00000020,IDDAW/train/RAIN/rgb/43/00000020_rgb.png,IDDAW/train/RAIN/nir/43/00000020_nir.png,IDDAW/train/RAIN/gtSeg/43/00000020_mask.json
train,train,RAIN,43,00000039,IDDAW/train/RAIN/rgb/43/00000039_rgb.png,IDDAW/train/RAIN/nir/43/00000039_nir.png,IDDAW/train/RAIN/gtSeg/43/00000039_mask.json
train,train,RAIN,43,00000027,IDDAW/train/RAIN/rgb/43/00000027_rgb.png,IDDAW/train/RAIN/nir/43/00000027_nir.png,IDDAW/train/RAIN/gtSeg/43/00000027_mask.json
train,train,RAIN,43,00000042,IDDAW/train/RAIN/rgb/43/00000042_rgb.png,IDDAW/train/RAIN/nir/43/00000042_nir.png,IDDAW/train/RAIN/gtSeg/43/00000042_mask.json
train,train,RAIN,43,00000029,IDDAW/train/RAIN/rgb/43/00000029_rgb.png,IDDAW/train/RAIN/nir/43/00000029_nir.png,IDDAW/train/RAIN/gtSeg/43/00000029_mask.json
train,train,RAIN,43,00000012,IDDAW/train/RAIN/rgb/43/00000012_rgb.png,IDDAW/train/RAIN/nir/43/00000012_nir.png,IDDAW/train/RAIN/gtSeg/43/00000012_mask.json
train,train,RAIN,43,00000037,IDDAW/train/RAIN/rgb/43/00000037_rgb.png,IDDAW/train/RAIN/nir/43/00000037_nir.png,IDDAW/train/RAIN/gtSeg/43/00000037_mask.json
train,train,RAIN,43,00000048,IDDAW/train/RAIN/rgb/43/00000048_rgb.png,IDDAW/train/RAIN/nir/43/00000048_nir.png,IDDAW/train/RAIN/gtSeg/43/00000048_mask.json
train,train,RAIN,43,00000057,IDDAW/train/RAIN/rgb/43/00000057_rgb.png,IDDAW/train/RAIN/nir/43/00000057_nir.png,IDDAW/train/RAIN/gtSeg/43/00000057_mask.json
train,train,RAIN,43,00000036,IDDAW/train/RAIN/rgb/43/00000036_rgb.png,IDDAW/train/RAIN/nir/43/00000036_nir.png,IDDAW/train/RAIN/gtSeg/43/00000036_mask.json
train,train,RAIN,43,00000003,IDDAW/train/RAIN/rgb/43/00000003_rgb.png,IDDAW/train/RAIN/nir/43/00000003_nir.png,IDDAW/train/RAIN/gtSeg/43/00000003_mask.json
train,train,RAIN,43,00000006,IDDAW/train/RAIN/rgb/43/00000006_rgb.png,IDDAW/train/RAIN/nir/43/00000006_nir.png,IDDAW/train/RAIN/gtSeg/43/00000006_mask.json
train,train,RAIN,43,00000052,IDDAW/train/RAIN/rgb/43/00000052_rgb.png,IDDAW/train/RAIN/nir/43/00000052_nir.png,IDDAW/train/RAIN/gtSeg/43/00000052_mask.json
train,train,RAIN,43,00000026,IDDAW/train/RAIN/rgb/43/00000026_rgb.png,IDDAW/train/RAIN/nir/43/00000026_nir.png,IDDAW/train/RAIN/gtSeg/43/00000026_mask.json
train,train,RAIN,43,00000024,IDDAW/train/RAIN/rgb/43/00000024_rgb.png,IDDAW/train/RAIN/nir/43/00000024_nir.png,IDDAW/train/RAIN/gtSeg/43/00000024_mask.json
train,train,RAIN,43,00000035,IDDAW/train/RAIN/rgb/43/00000035_rgb.png,IDDAW/train/RAIN/nir/43/00000035_nir.png,IDDAW/train/RAIN/gtSeg/43/00000035_mask.json
train,train,RAIN,43,00000044,IDDAW/train/RAIN/rgb/43/00000044_rgb.png,IDDAW/train/RAIN/nir/43/00000044_nir.png,IDDAW/train/RAIN/gtSeg/43/00000044_mask.json
train,train,RAIN,43,00000030,IDDAW/train/RAIN/rgb/43/00000030_rgb.png,IDDAW/train/RAIN/nir/43/00000030_nir.png,IDDAW/train/RAIN/gtSeg/43/00000030_mask.json
train,train,RAIN,43,00000034,IDDAW/train/RAIN/rgb/43/00000034_rgb.png,IDDAW/train/RAIN/nir/43/00000034_nir.png,IDDAW/train/RAIN/gtSeg/43/00000034_mask.json
train,train,RAIN,43,00000016,IDDAW/train/RAIN/rgb/43/00000016_rgb.png,IDDAW/train/RAIN/nir/43/00000016_nir.png,IDDAW/train/RAIN/gtSeg/43/00000016_mask.json
train,train,RAIN,43,00000008,IDDAW/train/RAIN/rgb/43/00000008_rgb.png,IDDAW/train/RAIN/nir/43/00000008_nir.png,IDDAW/train/RAIN/gtSeg/43/00000008_mask.json
train,train,RAIN,43,00000011,IDDAW/train/RAIN/rgb/43/00000011_rgb.png,IDDAW/train/RAIN/nir/43/00000011_nir.png,IDDAW/train/RAIN/gtSeg/43/00000011_mask.json
train,train,RAIN,43,00000010,IDDAW/train/RAIN/rgb/43/00000010_rgb.png,IDDAW/train/RAIN/nir/43/00000010_nir.png,IDDAW/train/RAIN/gtSeg/43/00000010_mask.json
train,train,RAIN,43,00000018,IDDAW/train/RAIN/rgb/43/00000018_rgb.png,IDDAW/train/RAIN/nir/43/00000018_nir.png,IDDAW/train/RAIN/gtSeg/43/00000018_mask.json
train,train,RAIN,43,00000056,IDDAW/train/RAIN/rgb/43/00000056_rgb.png,IDDAW/train/RAIN/nir/43/00000056_nir.png,IDDAW/train/RAIN/gtSeg/43/00000056_mask.json
train,train,RAIN,43,00000017,IDDAW/train/RAIN/rgb/43/00000017_rgb.png,IDDAW/train/RAIN/nir/43/00000017_nir.png,IDDAW/train/RAIN/gtSeg/43/00000017_mask.json
train,train,RAIN,43,00000028,IDDAW/train/RAIN/rgb/43/00000028_rgb.png,IDDAW/train/RAIN/nir/43/00000028_nir.png,IDDAW/train/RAIN/gtSeg/43/00000028_mask.json
train,train,RAIN,43,00000009,IDDAW/train/RAIN/rgb/43/00000009_rgb.png,IDDAW/train/RAIN/nir/43/00000009_nir.png,IDDAW/train/RAIN/gtSeg/43/00000009_mask.json
train,train,RAIN,43,00000000,IDDAW/train/RAIN/rgb/43/00000000_rgb.png,IDDAW/train/RAIN/nir/43/00000000_nir.png,IDDAW/train/RAIN/gtSeg/43/00000000_mask.json
train,train,RAIN,43,00000051,IDDAW/train/RAIN/rgb/43/00000051_rgb.png,IDDAW/train/RAIN/nir/43/00000051_nir.png,IDDAW/train/RAIN/gtSeg/43/00000051_mask.json
train,train,RAIN,43,00000021,IDDAW/train/RAIN/rgb/43/00000021_rgb.png,IDDAW/train/RAIN/nir/43/00000021_nir.png,IDDAW/train/RAIN/gtSeg/43/00000021_mask.json
train,train,RAIN,43,00000031,IDDAW/train/RAIN/rgb/43/00000031_rgb.png,IDDAW/train/RAIN/nir/43/00000031_nir.png,IDDAW/train/RAIN/gtSeg/43/00000031_mask.json
train,train,RAIN,43,00000033,IDDAW/train/RAIN/rgb/43/00000033_rgb.png,IDDAW/train/RAIN/nir/43/00000033_nir.png,IDDAW/train/RAIN/gtSeg/43/00000033_mask.json
train,train,RAIN,43,00000014,IDDAW/train/RAIN/rgb/43/00000014_rgb.png,IDDAW/train/RAIN/nir/43/00000014_nir.png,IDDAW/train/RAIN/gtSeg/43/00000014_mask.json
train,train,RAIN,43,00000049,IDDAW/train/RAIN/rgb/43/00000049_rgb.png,IDDAW/train/RAIN/nir/43/00000049_nir.png,IDDAW/train/RAIN/gtSeg/43/00000049_mask.json
train,train,RAIN,43,00000040,IDDAW/train/RAIN/rgb/43/00000040_rgb.png,IDDAW/train/RAIN/nir/43/00000040_nir.png,IDDAW/train/RAIN/gtSeg/43/00000040_mask.json
train,train,RAIN,43,00000019,IDDAW/train/RAIN/rgb/43/00000019_rgb.png,IDDAW/train/RAIN/nir/43/00000019_nir.png,IDDAW/train/RAIN/gtSeg/43/00000019_mask.json
train,train,RAIN,43,00000038,IDDAW/train/RAIN/rgb/43/00000038_rgb.png,IDDAW/train/RAIN/nir/43/00000038_nir.png,IDDAW/train/RAIN/gtSeg/43/00000038_mask.json
train,train,RAIN,43,00000050,IDDAW/train/RAIN/rgb/43/00000050_rgb.png,IDDAW/train/RAIN/nir/43/00000050_nir.png,IDDAW/train/RAIN/gtSeg/43/00000050_mask.json
train,train,RAIN,43,00000023,IDDAW/train/RAIN/rgb/43/00000023_rgb.png,IDDAW/train/RAIN/nir/43/00000023_nir.png,IDDAW/train/RAIN/gtSeg/43/00000023_mask.json
train,train,RAIN,43,00000013,IDDAW/train/RAIN/rgb/43/00000013_rgb.png,IDDAW/train/RAIN/nir/43/00000013_nir.png,IDDAW/train/RAIN/gtSeg/43/00000013_mask.json
train,train,RAIN,43,00000015,IDDAW/train/RAIN/rgb/43/00000015_rgb.png,IDDAW/train/RAIN/nir/43/00000015_nir.png,IDDAW/train/RAIN/gtSeg/43/00000015_mask.json
train,train,RAIN,43,00000007,IDDAW/train/RAIN/rgb/43/00000007_rgb.png,IDDAW/train/RAIN/nir/43/00000007_nir.png,IDDAW/train/RAIN/gtSeg/43/00000007_mask.json
train,train,RAIN,43,00000055,IDDAW/train/RAIN/rgb/43/00000055_rgb.png,IDDAW/train/RAIN/nir/43/00000055_nir.png,IDDAW/train/RAIN/gtSeg/43/00000055_mask.json
train,train,RAIN,43,00000032,IDDAW/train/RAIN/rgb/43/00000032_rgb.png,IDDAW/train/RAIN/nir/43/00000032_nir.png,IDDAW/train/RAIN/gtSeg/43/00000032_mask.json
train,train,RAIN,43,00000041,IDDAW/train/RAIN/rgb/43/00000041_rgb.png,IDDAW/train/RAIN/nir/43/00000041_nir.png,IDDAW/train/RAIN/gtSeg/43/00000041_mask.json
train,train,RAIN,43,00000004,IDDAW/train/RAIN/rgb/43/00000004_rgb.png,IDDAW/train/RAIN/nir/43/00000004_nir.png,IDDAW/train/RAIN/gtSeg/43/00000004_mask.json
train,train,RAIN,43,00000045,IDDAW/train/RAIN/rgb/43/00000045_rgb.png,IDDAW/train/RAIN/nir/43/00000045_nir.png,IDDAW/train/RAIN/gtSeg/43/00000045_mask.json
train,train,FOG,94,00000002,IDDAW/train/FOG/rgb/94/00000002_rgb.png,IDDAW/train/FOG/nir/94/00000002_nir.png,IDDAW/train/FOG/gtSeg/94/00000002_mask.json
train,train,FOG,94,00000000,IDDAW/train/FOG/rgb/94/00000000_rgb.png,IDDAW/train/FOG/nir/94/00000000_nir.png,IDDAW/train/FOG/gtSeg/94/00000000_mask.json
train,train,FOG,94,00000001,IDDAW/train/FOG/rgb/94/00000001_rgb.png,IDDAW/train/FOG/nir/94/00000001_nir.png,IDDAW/train/FOG/gtSeg/94/00000001_mask.json
train,train,FOG,70,00000017,IDDAW/train/FOG/rgb/70/00000017_rgb.png,IDDAW/train/FOG/nir/70/00000017_nir.png,IDDAW/train/FOG/gtSeg/70/00000017_mask.json
train,train,FOG,70,00000015,IDDAW/train/FOG/rgb/70/00000015_rgb.png,IDDAW/train/FOG/nir/70/00000015_nir.png,IDDAW/train/FOG/gtSeg/70/00000015_mask.json
train,train,FOG,70,00000018,IDDAW/train/FOG/rgb/70/00000018_rgb.png,IDDAW/train/FOG/nir/70/00000018_nir.png,IDDAW/train/FOG/gtSeg/70/00000018_mask.json
train,train,FOG,70,00000013,IDDAW/train/FOG/rgb/70/00000013_rgb.png,IDDAW/train/FOG/nir/70/00000013_nir.png,IDDAW/train/FOG/gtSeg/70/00000013_mask.json
